date,DIA_RSI,DIA_SMA,IWM_RSI,IWM_SMA,QQQ_RSI,QQQ_SMA,SPY_RSI,SPY_SMA,VXX_RSI,VXX_SMA,XLB_RSI,XLB_SMA,XLE_RSI,XLE_SMA,XLF_RSI,XLF_SMA,XLI_RSI,XLI_SMA,XLK_RSI,XLK_SMA,XLP_RSI,XLP_SMA,XLRE_RSI,XLRE_SMA,XLU_RSI,XLU_SMA,XLV_RSI,XLV_SMA,XLY_RSI,XLY_SMA
2010-01-04,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-05,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-06,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-07,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-08,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-11,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-12,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-13,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-14,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-15,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-19,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-20,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-21,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-22,32.88914863170798,104.59949999999999,39.30218984437747,63.14,34.15800916197877,45.523,34.707060856611704,112.394,40.014866438409676,30.48,29.054790405577265,33.208005,35.029773978209136,58.2635,42.86459412765596,14.774000000000001,40.871819738683314,28.573500000000003,31.46074834506311,22.541999999999998,34.84482198827716,26.5875,100.0,30.815064999999997,34.03713358121195,30.617,50.67998814502984,31.8705,29.175090237836883,29.819499999999998
2010-01-25,28.241790187140552,104.59949999999999,33.991988578904696,63.14,25.195587950154177,45.523,30.167536563572526,112.394,49.19623335559652,30.48,27.502089749474578,33.208005,30.133294980406575,58.2635,37.11233451752767,14.774000000000001,38.098679170644395,28.573500000000003,23.234288924501683,22.541999999999998,45.542993916771536,26.5875,100.0,30.815064999999997,27.559174881886037,30.617,51.98282716525773,31.8705,24.31672965960213,29.819499999999998
2010-01-26,25.39253146143362,104.59949999999999,30.647461700646303,63.14,24.397355608787862,45.523,26.844626313091666,112.394,55.84679743772107,30.48,24.89524917241195,33.208005,27.34992887549774,58.2635,32.786138671488516,14.774000000000001,32.445359702516726,28.573500000000003,22.529376354655227,22.541999999999998,37.71433005255003,26.5875,100.0,30.815064999999997,26.215871266719134,30.617,44.097482185211405,31.8705,21.49922136106582,29.819499999999998
2010-01-27,25.503407549839892,104.59949999999999,27.001043091641733,63.14,24.631125648050173,45.523,26.236492857161792,112.394,54.470363838930545,30.48,23.402563544682508,33.208005,27.069439493988895,58.2635,30.59163069216197,14.774000000000001,31.47195906544026,28.573500000000003,22.40735666131401,22.541999999999998,40.566756538197595,26.5875,100.0,30.815064999999997,31.601431963485183,30.617,41.47945148098612,31.8705,30.613013916702627,29.819499999999998
2010-01-28,35.06455322634156,104.59949999999999,39.42049427602769,63.14,27.294288716174933,45.523,35.65519298402265,112.394,46.76198546696084,30.48,24.953230519154715,33.208005,32.30316914243065,58.2635,44.307691633847796,14.774000000000001,38.730352849128565,28.573500000000003,25.030962729707795,22.541999999999998,45.55359736544012,26.5875,100.0,30.815064999999997,27.940917944721818,30.617,49.62596688582226,31.8705,37.27868582100041,29.819499999999998
2010-01-29,30.36570913191639,104.59949999999999,33.87105869504143,63.14,23.269407576180072,45.523,30.869342334497517,112.394,46.28376943391492,30.48,21.856003157385132,33.208005,28.57984949635538,58.2635,42.541174498330896,14.774000000000001,33.367247919988245,28.573500000000003,20.960348157195725,22.541999999999998,45.92943332180518,26.5875,100.0,30.815064999999997,25.521353007433078,30.617,46.391183732528816,31.8705,32.70151259719621,29.819499999999998
