date,DIA,IWM,QQQ,SPY,VXX,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-12-21,331.541,174.45,270.6,383.25,14.22,78.47,86.48,33.86,98.38,126.19,74.58,36.888,70.07,135.26,131.45
2022-12-22,331.5,174.33,270.38,383.05,14.08,78.18,86.45,33.84,98.39,126.09,74.69,36.6,70.51,135.45,130.45
2022-12-23,329.62,173.48,265.47,379.65,14.75,77.98,85.49,33.74,97.8,123.58,74.83,36.63,70.06,135.89,128.21
2022-12-27,332.34,174.36,266.74,382.79,14.36,78.71,87.44,34.02,98.54,124.17,75.28,37.1,71.07,136.36,128.83
2022-12-28,332.69,173.18,263.17,381.33,14.21,78.57,87.87,34.0,98.87,123.12,75.76,37.14,71.51,136.2,127.39
2022-12-29,330.53,171.72,262.96,379.63,14.1,77.82,85.66,34.0,97.85,122.62,74.9,36.721,71.02,135.71,128.07
2022-12-30,330.62,173.34,263.62,380.64,14.3,77.66,86.46,34.04,98.01,123.32,74.77,37.04,71.11,135.88,128.23
2023-01-03,332.42,175.93,268.65,384.37,14.0,77.81,86.92,34.45,98.78,125.77,74.59,37.23,70.7,135.96,129.93
2023-01-04,332.56,174.62,266.64,383.18,13.88,77.99,83.15,34.67,98.74,123.9,74.48,37.4,70.82,136.22,129.59
2023-01-05,330.97,174.59,264.04,381.72,13.75,77.72,84.25,34.75,98.73,122.96,74.42,37.62,70.6,134.92,129.34
2023-01-06,332.18,175.3,263.35,382.61,13.46,78.42,87.04,34.84,99.21,122.25,74.76,37.11,70.39,135.33,128.68
2023-01-09,337.69,179.01,270.83,390.37,13.32,81.03,88.88,35.5,101.16,125.85,75.73,38.06,70.99,135.81,133.67
2023-01-10,334.95,177.66,269.49,387.25,13.545,80.91,87.82,35.19,100.13,125.87,75.13,37.8,71.29,133.35,132.94
2023-01-11,338.4,181.26,273.92,392.23,12.82,82.55,88.64,35.54,101.6,127.36,75.19,38.21,71.5,134.61,135.69
2023-01-12,340.88,183.57,278.12,396.67,12.72,83.16,88.67,35.9,102.35,129.36,75.14,39.44,72.17,134.99,139.03
2023-01-13,339.16,184.5,276.5,393.62,12.42,82.8,89.75,35.39,101.71,128.89,74.19,39.34,71.29,134.11,136.26
2023-01-17,342.36,187.0,280.77,398.48,12.21,83.93,90.16,36.03,102.4,130.31,74.86,39.58,71.38,135.38,140.11
2023-01-18,339.57,187.45,283.11,399.01,12.0,83.71,90.56,35.68,101.94,131.82,74.61,39.78,71.54,134.82,141.22
2023-01-19,331.06,182.73,276.22,389.36,12.88,81.16,87.98,34.78,99.07,128.38,72.46,38.79,69.49,132.53,136.97
2023-01-20,330.82,182.71,276.79,390.1,12.51,81.36,89.78,34.9,97.71,128.52,72.11,38.8,68.78,133.54,135.99
2023-01-23,334.69,185.43,283.54,396.72,12.17,82.67,91.14,35.38,99.3,131.87,72.76,39.25,68.99,133.99,139.35
2023-01-24,334.96,186.59,287.31,398.88,12.14,82.59,90.3,35.7,99.51,133.57,72.83,39.3,69.32,133.7,140.66
2023-01-25,334.24,185.41,283.77,395.95,11.99,82.19,89.81,35.47,99.63,132.0,72.71,39.25,68.58,132.59,138.85
2023-01-26,338.45,188.98,291.22,403.13,11.49,82.57,91.72,36.15,100.88,135.3,73.25,39.76,68.3,133.83,144.22
2023-01-27,339.4,187.98,292.0,403.655,11.5,83.1,92.61,36.2,100.5,135.27,73.02,39.87,68.74,133.57,144.73
2023-01-30,338.461,187.84,292.93,402.8,11.57,82.89,90.57,36.06,100.51,135.13,72.71,40.03,68.64,132.61,146.78
2023-01-31,337.6,187.42,290.31,401.13,11.59,82.89,88.84,36.14,100.45,134.09,73.09,39.85,68.77,131.96,145.53
2023-02-01,339.12,191.19,294.41,405.211,11.29,84.16,89.51,36.18,101.44,135.86,73.68,40.42,68.76,133.36,148.31
2023-02-02,341.51,196.01,307.57,414.86,10.72,84.84,87.82,36.76,102.97,141.54,73.83,41.31,69.25,133.01,154.81
2023-02-03,338.77,196.11,304.94,411.59,11.54,84.01,86.51,36.37,102.72,140.5,73.91,41.23,68.74,133.17,151.48
2023-02-06,337.65,195.65,303.51,409.79,11.47,82.67,86.04,36.38,102.35,140.2,73.28,40.38,67.66,132.5,150.78
2023-02-07,336.95,193.41,303.46,408.87,11.69,82.38,86.11,36.35,102.3,140.25,72.96,40.391,68.18,131.49,150.47
2023-02-08,340.37,194.36,308.54,413.13,11.37,83.16,88.28,36.73,102.39,143.82,72.78,40.38,68.06,132.32,150.98
2023-02-09,341.75,194.23,308.84,414.41,11.45,83.57,87.57,36.93,102.84,144.0,73.0,40.72,67.47,132.74,152.19
2023-02-10,336.74,189.28,299.48,405.86,12.241,81.55,88.25,36.19,101.19,139.98,72.3,39.83,66.46,131.43,148.6
2023-02-13,338.88,190.51,301.13,408.72,11.99,82.17,89.75,36.47,102.34,140.93,73.19,40.27,67.74,132.51,148.14
2023-02-14,341.52,191.28,302.89,411.24,11.55,82.11,89.27,36.84,102.71,142.14,73.75,40.348,68.05,133.77,149.26
2023-02-15,339.46,190.98,304.9,410.35,11.33,82.1,89.0,36.42,102.22,142.55,72.98,39.83,67.44,132.28,151.69
2023-02-16,338.5,191.8,304.38,408.79,11.39,81.86,88.0,36.4,102.1,142.0,72.62,39.53,67.6,130.93,151.54
2023-02-17,335.72,191.88,301.07,406.06,11.87,81.5,86.25,36.2,102.29,140.58,72.53,39.64,67.77,130.2,149.68
2023-02-21,334.72,190.75,297.26,403.06,12.24,80.88,84.12,36.08,102.26,137.95,73.38,39.4,67.98,131.03,148.32
2023-02-22,331.75,187.83,294.62,399.52,12.63,80.32,83.84,35.64,100.76,136.78,73.5,38.95,67.19,130.42,145.87
2023-02-23,331.85,189.35,297.97,401.56,11.96,80.86,84.77,35.75,100.93,138.84,73.36,38.71,67.24,129.81,146.79
2023-02-24,327.83,186.65,291.76,395.42,12.22,79.29,83.52,35.32,99.85,136.1,72.66,38.37,66.01,129.09,143.45
2023-02-27,330.73,189.13,295.07,399.87,11.95,81.71,84.83,35.99,101.52,137.46,73.06,38.67,66.94,129.21,145.49
2023-02-28,328.87,188.12,293.3,397.23,11.78,81.44,85.77,35.7,101.07,136.38,72.33,38.22,65.86,127.83,145.55
2023-03-01,326.04,188.19,293.26,395.41,11.61,82.01,83.76,35.56,100.88,136.58,71.81,37.97,64.66,126.56,145.02
2023-03-02,327.57,186.86,288.66,392.68,11.86,82.04,85.19,35.39,100.76,135.15,71.51,37.35,63.84,126.39,141.41
2023-03-03,331.52,189.67,295.39,399.71,11.1,83.96,85.06,35.57,102.97,138.07,72.48,38.4,65.4,128.33,144.48
2023-03-06,334.63,191.56,300.94,405.05,10.79,84.27,86.78,36.01,103.74,141.04,72.34,38.96,66.29,129.26,146.68
2023-03-07,334.67,188.65,300.07,404.42,42.9,82.92,86.78,35.89,103.49,140.7,72.74,38.6,66.63,129.37,145.02
2023-03-08,328.92,186.79,296.77,398.39,44.11,81.63,85.4,35.05,102.23,139.55,71.94,37.65,65.46,126.77,143.0
2023-03-09,329.72,186.73,298.33,399.74,42.72,82.05,85.39,34.76,102.97,140.43,72.41,38.25,66.16,126.84,142.75
2023-03-10,322.54,180.39,292.83,390.99,47.7,79.91,83.7,33.145,100.72,138.0,71.6,37.25,65.77,124.86,140.05
2023-03-13,316.76,172.52,286.73,381.81,59.19,77.4,80.52,31.76,97.99,134.92,71.04,35.87,64.34,123.75,136.16
2023-03-14,322.21,178.6,294.31,390.5,50.69,78.51,80.94,32.84,99.7,138.27,71.68,37.25,65.9,126.16,140.37
2023-03-15,316.9,171.93,294.71,385.89,55.98,76.35,78.75,31.355,97.67,138.13,71.65,36.45,66.08,125.07,138.75
2023-03-16,317.66,171.47,298.0,386.82,57.18,75.11,75.66,31.2,96.4,139.25,72.54,36.81,66.92,125.37,139.75
2023-03-17,320.72,174.04,306.72,393.22,52.0,76.43,77.75,31.71,97.85,143.94,72.54,36.94,67.46,127.39,143.13
2023-03-20,319.33,173.05,304.26,390.8,56.01,75.77,76.1,31.07,96.71,142.89,72.04,36.06,66.58,125.58,140.74
2023-03-21,325.42,176.55,307.94,397.24,50.74,77.63,79.3,31.88,98.69,144.31,72.87,36.61,67.11,127.45,143.35
2023-03-22,325.65,176.52,310.27,398.73,48.47,77.53,80.44,31.96,98.65,144.69,72.83,35.89,65.56,127.8,145.5
2023-03-23,321.33,172.28,309.92,395.09,48.93,76.62,79.11,31.28,96.94,145.08,72.22,34.94,64.38,126.32,143.91
2023-03-24,319.45,168.75,309.32,391.841,53.26,75.61,76.05,30.63,95.79,145.12,71.94,34.41,63.77,125.44,141.71
2023-03-27,324.59,173.84,311.6,398.12,48.65,77.61,78.71,31.52,97.69,146.18,73.22,35.73,65.89,128.2,142.94
2023-03-28,323.99,173.1,308.17,395.77,47.69,77.37,79.1,31.38,97.53,144.58,73.47,35.11,65.61,127.69,141.83
2023-03-29,326.58,175.34,310.88,399.925,45.54,78.75,81.58,31.75,99.11,145.96,73.9,35.62,66.3,127.68,143.24
2023-03-30,328.88,176.88,315.24,404.09,44.83,79.65,82.58,32.1,100.14,148.53,74.09,36.5,67.07,128.09,145.77
2023-03-31,329.59,176.4,315.91,404.66,44.89,79.38,82.47,31.98,100.45,148.7,74.49,36.74,67.42,128.52,146.58
2023-04-03,333.59,178.95,318.77,408.85,44.9,80.82,86.32,32.115,100.96,150.09,74.76,37.29,67.44,129.56,148.19
2023-04-04,335.91,178.92,320.6,411.62,44.17,80.97,86.84,32.29,101.42,150.99,75.07,37.05,67.19,131.05,148.66
2023-04-05,334.0,174.25,318.1,407.91,44.94,79.4,85.22,31.67,98.58,149.23,75.16,36.97,67.86,131.66,147.31
2023-04-06,334.35,173.72,314.24,406.77,44.64,79.29,86.16,31.81,97.83,147.15,75.23,36.98,69.88,133.71,144.23
2023-04-10,334.0,173.07,315.07,406.61,43.7,79.32,85.3,31.87,97.39,147.59,75.1,36.88,69.41,133.16,143.45
2023-04-11,336.31,176.57,317.83,410.26,42.63,80.37,86.14,32.14,98.95,148.73,75.5,37.38,69.57,133.74,145.65
2023-04-12,338.61,178.82,317.82,411.87,41.8,81.19,87.07,32.5,99.79,148.59,75.57,37.85,69.86,134.4,147.01
2023-04-13,337.07,176.54,314.83,409.18,42.12,80.74,86.4,32.29,99.62,147.32,75.27,37.41,69.35,134.49,144.58
2023-04-14,339.94,178.33,317.59,412.81,41.58,81.32,87.19,32.9,99.61,148.64,75.46,37.3,69.16,135.35,146.38
2023-04-17,339.12,176.97,318.15,412.37,40.5,80.97,86.94,32.86,100.08,148.84,75.33,36.62,69.01,134.61,147.27
2023-04-18,339.94,179.59,320.99,415.58,39.33,81.71,86.0,33.33,101.11,150.33,75.65,37.5,69.3,134.73,148.68
2023-04-19,339.11,177.08,316.41,412.22,39.49,81.19,85.76,33.31,100.74,148.3,75.98,37.13,69.08,133.58,146.8
2023-04-20,337.43,177.15,315.69,411.21,39.95,80.93,85.04,33.22,100.43,147.85,75.57,37.36,69.5,133.31,145.61
2023-04-21,338.26,177.81,315.91,412.19,39.66,81.1,85.79,33.24,101.02,147.59,76.53,37.23,69.87,134.13,146.95
2023-04-24,337.91,177.38,316.38,411.99,39.3,80.83,84.71,33.195,100.61,147.17,76.57,37.25,69.6,134.44,147.59
2023-04-25,338.17,175.63,314.29,410.58,39.6,80.4,85.44,32.93,100.25,146.39,76.86,36.87,69.71,134.85,146.38
2023-04-26,335.6,172.23,313.44,406.72,41.65,79.17,84.06,32.48,98.35,146.5,76.42,36.65,69.36,132.43,145.16
2023-04-27,334.18,172.03,315.7,407.0,39.87,78.78,83.48,32.38,97.41,146.8,76.22,36.54,68.46,131.77,144.7
2023-04-28,337.19,173.29,320.11,411.49,39.22,79.59,83.53,32.62,98.92,149.21,77.23,37.32,68.88,132.24,146.79
2023-05-01,341.1,175.0,322.09,415.47,37.545,80.65,84.06,33.26,100.01,150.71,77.31,37.63,68.82,133.72,147.5
2023-05-02,339.94,174.4,322.12,414.77,37.88,79.76,83.16,32.95,100.18,151.1,77.43,37.32,69.04,134.0,146.18
2023-05-03,337.13,172.22,319.75,411.36,39.25,79.85,79.48,32.37,99.82,149.69,77.06,36.83,68.64,134.26,145.94
2023-05-04,333.28,171.32,317.06,406.93,40.96,79.02,79.02,31.68,99.01,147.66,76.74,36.52,68.19,132.9,145.41
2023-05-05,334.26,173.29,318.47,408.91,40.3,79.2,80.27,32.07,98.93,148.97,76.59,37.11,68.36,133.27,145.63
2023-05-08,337.17,175.26,322.42,412.97,38.54,80.15,81.4,32.51,99.9,150.95,76.91,37.32,68.96,133.39,147.64
2023-05-09,335.41,172.98,322.0,411.13,38.77,78.96,79.6,32.14,98.91,150.33,76.96,37.06,68.66,132.79,146.88
2023-05-10,337.4,175.96,324.12,413.88,37.75,79.63,80.66,32.47,100.0,151.31,76.73,37.39,69.16,132.79,149.01
2023-05-11,333.74,173.22,325.7,411.95,38.29,77.98,78.23,31.88,98.49,151.58,76.57,37.18,69.4,132.5,148.49
2023-05-12,334.42,173.65,326.74,413.42,37.04,78.31,78.79,32.24,98.84,151.41,76.9,37.16,69.03,132.57,149.6
2023-05-15,333.51,173.31,325.51,412.22,37.14,78.5,78.81,31.96,98.44,151.1,77.24,37.13,69.29,132.21,148.0
2023-05-16,332.71,173.61,326.06,411.86,36.83,78.34,78.55,32.095,98.49,151.99,76.82,36.99,68.08,131.68,147.01
2023-05-17,332.14,173.43,328.24,412.35,36.65,77.83,77.77,32.11,98.23,153.0,76.48,36.28,66.86,131.08,148.35
2023-05-18,333.9,175.56,331.52,414.9,36.23,77.61,77.99,32.44,99.14,154.58,75.96,36.36,66.1,130.74,150.82
2023-05-19,335.96,178.51,337.49,420.17,34.63,79.0,79.76,32.82,100.79,157.59,76.03,36.48,66.52,131.0,152.46
2023-05-22,334.12,176.62,336.25,418.64,35.85,78.79,79.34,32.71,99.82,157.01,75.72,36.28,66.28,131.5,151.62
2023-05-23,331.76,177.91,335.89,417.08,36.3,77.65,80.07,32.52,99.32,156.99,74.57,36.38,65.88,130.91,149.92
2023-05-24,330.0,176.55,331.37,412.42,37.44,76.68,80.79,32.04,98.27,154.22,74.25,35.885,65.81,129.75,149.38
2023-05-25,328.07,175.25,339.14,414.74,36.91,76.22,79.35,31.78,97.36,158.41,73.09,35.39,65.345,128.49,149.61
2023-05-26,328.13,174.3,340.76,415.33,36.23,76.42,79.56,31.92,97.9,160.64,73.11,35.38,64.49,127.67,148.83
2023-05-30,330.65,176.71,352.71,422.03,34.37,76.18,77.4,32.16,98.48,167.2,73.002,35.97,64.7,126.89,153.63
2023-05-31,329.45,174.69,348.37,418.28,34.94,75.4,76.74,31.91,97.81,164.71,72.68,35.83,64.37,126.39,151.98
2023-06-01,328.91,173.86,347.73,418.09,33.92,75.4,76.77,31.94,97.08,163.76,72.65,36.01,65.05,127.95,151.48
2023-06-02,333.24,178.01,353.8,424.5,31.68,77.52,78.99,32.41,99.12,166.93,72.64,36.48,64.12,129.08,155.23
2023-06-05,338.21,181.26,354.43,428.28,31.22,78.73,81.07,32.84,101.15,166.8,73.5,36.89,65.26,130.61,156.97
2023-06-06,336.03,178.93,354.28,426.67,30.44,78.19,78.32,32.6,100.0,165.54,73.41,36.84,65.73,131.32,157.18
2023-06-07,336.54,184.96,355.13,428.44,28.95,78.83,80.4,33.07,100.93,165.58,72.5,37.018,65.43,129.59,160.23
2023-06-08,337.23,186.75,349.12,426.62,29.0,79.99,82.24,33.06,102.31,163.66,72.81,37.37,66.47,129.21,158.28
2023-06-09,338.57,186.32,354.63,429.96,28.13,79.35,81.74,33.08,102.69,165.99,72.98,37.34,66.8,130.05,162.02
2023-06-12,339.74,185.23,356.19,430.92,28.47,79.09,80.11,33.18,102.5,167.15,73.2,37.1,66.44,130.35,162.19
2023-06-13,341.74,186.44,363.29,435.32,28.1,79.96,81.44,33.11,103.32,171.13,72.99,37.1,65.87,130.6,165.28
2023-06-14,341.39,188.32,363.27,437.01,28.31,81.84,81.73,33.42,104.62,170.45,73.73,37.49,66.5,130.88,165.96
2023-06-15,340.35,185.08,364.61,436.33,27.32,80.76,80.24,33.1,104.01,171.71,74.1,37.42,66.47,130.21,164.07
2023-06-16,345.35,187.95,372.72,443.02,28.34,81.68,81.28,33.8,105.95,176.29,74.81,37.74,67.1,132.56,167.81
2023-06-20,341.3,185.16,365.95,437.45,27.52,80.53,79.62,33.21,104.36,171.84,74.05,37.13,66.57,130.41,165.69
2023-06-21,339.62,184.44,365.74,436.16,27.04,79.87,78.04,33.1,103.71,171.0,73.54,36.73,65.75,131.2,167.23
2023-06-22,338.94,184.2,360.63,433.95,27.08,80.22,78.26,33.08,104.43,168.36,74.22,36.8,66.76,131.74,164.26
2023-06-23,337.12,180.77,362.21,432.93,26.78,79.48,77.08,32.63,103.17,168.4,74.39,36.13,66.19,132.26,165.42
2023-06-26,336.8,180.44,362.0,432.62,26.51,79.89,77.5,32.69,103.24,168.8,73.78,35.85,65.14,131.67,164.44
2023-06-27,337.1,181.2,359.25,432.35,26.2,80.7,78.67,32.73,104.36,168.11,73.68,36.76,65.72,131.25,164.29
2023-06-28,338.73,182.99,361.98,435.05,25.56,81.44,78.85,32.89,105.42,169.79,73.76,37.06,65.67,130.92,166.4
2023-06-29,338.41,184.72,364.24,435.96,24.95,80.86,80.03,33.02,105.27,171.02,73.24,37.01,64.21,130.23,167.79
2023-06-30,343.22,188.26,367.55,441.44,24.98,82.54,81.2,33.64,107.06,172.84,73.7,37.81,64.81,131.91,169.09
2023-07-03,343.0,186.91,370.07,442.92,24.91,82.83,81.37,33.71,106.91,173.83,74.06,37.54,65.3,132.35,171.51
2023-07-05,342.38,187.13,368.695,441.91,25.26,82.27,81.7,33.7,106.68,172.28,74.44,37.88,65.7,131.36,171.59
2023-07-06,340.24,183.63,366.51,439.42,26.26,80.09,80.03,33.55,105.92,170.72,74.28,37.75,66.15,130.69,169.76
2023-07-07,337.97,182.98,367.23,438.63,26.79,80.49,78.7,33.4,105.65,171.68,74.25,37.72,65.44,129.8,169.25
2023-07-10,337.4,184.58,365.96,438.18,25.94,80.66,80.58,33.595,106.23,170.59,73.57,37.69,65.28,129.01,169.5
2023-07-11,340.74,188.48,366.79,440.45,25.21,81.71,81.79,33.86,107.96,172.02,73.5,38.0,65.24,129.84,170.36
2023-07-12,344.91,192.76,372.34,446.39,24.63,83.02,83.89,34.42,109.86,173.75,73.68,38.77,66.12,130.38,173.64
2023-07-13,344.34,192.51,376.05,447.9,23.63,83.38,83.98,34.41,108.89,175.17,73.85,38.52,66.88,130.03,174.46
2023-07-14,345.71,193.34,379.585,450.475,24.22,83.79,83.12,34.73,108.85,176.69,74.05,38.7,66.94,130.73,174.46
2023-07-17,344.56,191.34,379.8,449.13,24.0,82.98,81.16,34.21,108.42,176.32,74.0,38.66,66.63,131.35,175.02
2023-07-18,345.65,193.7,381.96,450.5,23.83,83.03,81.1,34.66,109.07,177.83,73.99,38.56,66.02,131.15,175.0
2023-07-19,350.4,196.7,386.82,455.01,23.29,83.88,82.11,34.97,109.37,180.71,74.22,38.42,65.62,132.72,176.8
2023-07-20,351.45,196.94,382.61,454.17,24.15,83.81,83.27,35.06,109.76,178.66,74.8,38.37,66.42,133.57,174.94
2023-07-21,352.81,196.39,379.18,453.96,23.7,83.5,83.87,35.44,109.95,177.34,75.49,38.56,67.72,135.01,172.47
2023-07-24,352.71,194.56,376.62,453.37,23.68,83.85,84.73,35.28,109.51,176.91,75.61,38.71,68.56,136.24,170.74
2023-07-25,353.8,194.58,376.95,453.92,23.28,84.48,85.62,35.5,108.81,177.01,75.83,38.91,68.2,135.03,172.02
2023-07-26,353.14,194.77,377.72,454.47,23.57,84.92,85.4,35.33,110.04,176.59,75.7,38.6,68.22,135.23,170.62
2023-07-27,355.86,197.63,383.07,459.02,22.25,85.53,86.61,35.58,110.47,178.44,76.13,39.1,68.13,135.99,173.39
2023-07-28,354.51,196.02,380.74,455.88,22.92,85.6,85.53,35.41,110.35,177.18,75.98,38.44,67.63,135.2,171.73
2023-07-31,354.57,196.93,383.79,457.41,22.78,85.47,86.6,35.27,110.3,178.1,76.0,38.0,67.31,134.95,173.19
2023-08-01,355.27,197.43,382.31,456.27,23.22,85.3,87.13,35.26,110.24,177.77,75.65,38.09,66.99,133.84,172.87
2023-08-02,354.48,195.59,379.26,453.25,24.39,84.56,86.48,35.03,110.12,177.08,75.04,37.89,65.98,133.48,169.78
2023-08-03,351.6,194.3,371.94,448.04,25.9,84.03,86.16,34.82,109.19,172.81,75.57,37.51,66.05,133.1,167.73
2023-08-04,353.12,194.82,375.75,450.72,24.06,84.18,87.42,35.02,109.32,172.93,75.5,37.27,64.91,132.91,173.85
2023-08-07,352.04,194.66,373.88,448.71,25.26,83.87,87.41,35.13,108.65,171.88,74.79,37.18,64.23,132.8,172.15
2023-08-08,352.42,192.14,372.64,448.08,25.524,82.75,85.61,34.94,108.9,170.44,75.21,37.25,63.97,134.78,171.56
2023-08-09,352.87,192.87,372.29,449.03,24.7,83.55,88.3,35.06,109.08,170.55,74.76,37.27,64.25,134.84,172.17
2023-08-10,353.15,192.24,370.97,448.19,23.92,83.3,88.68,35.0,109.16,169.4,75.07,37.54,64.68,135.25,171.17
2023-08-11,351.19,189.92,365.99,443.97,25.26,82.73,88.5,34.74,108.48,166.8,74.71,37.16,64.28,134.79,169.15
2023-08-14,352.73,189.94,365.43,444.7,24.22,82.52,89.65,34.82,108.81,166.73,74.9,37.34,64.53,135.69,168.68
2023-08-15,351.67,189.52,369.36,446.27,23.86,82.1,88.9,34.56,108.22,169.06,74.22,36.95,63.69,135.74,169.61
2023-08-16,349.3,187.99,365.87,442.46,24.79,81.42,87.75,34.15,107.34,167.53,73.93,36.85,63.29,135.36,167.2
2023-08-17,348.95,186.34,363.96,441.16,24.9,81.56,88.12,34.27,107.32,167.03,73.48,36.39,63.37,134.07,166.31
2023-08-18,342.95,182.21,355.26,433.37,27.21,80.37,87.43,33.75,105.42,163.04,72.63,35.84,63.15,133.22,161.27
2023-08-21,345.3,184.7,359.62,437.55,25.45,81.03,89.17,34.03,106.22,165.81,72.83,36.13,63.3,133.48,163.61
2023-08-22,344.79,185.04,366.55,441.18,24.54,81.22,88.36,33.95,106.44,169.62,72.3,36.02,63.05,133.47,165.8
2023-08-23,343.53,184.0,364.58,439.25,24.87,80.76,86.62,33.68,105.86,168.33,72.37,36.16,63.61,134.0,164.01
2023-08-24,344.32,185.25,372.64,444.69,23.97,80.53,86.56,33.9,106.54,173.1,72.35,36.58,63.41,133.34,166.38
2023-08-25,342.46,184.06,362.07,438.68,24.99,80.93,87.27,33.97,106.2,167.68,72.32,36.44,63.24,132.87,163.57
2023-08-28,345.21,184.84,366.99,442.24,23.73,81.02,87.82,34.1,107.06,169.99,72.66,36.57,63.74,133.88,165.72
2023-08-29,345.56,185.54,366.56,442.65,23.19,81.44,88.5,34.15,107.33,169.6,72.79,36.75,63.7,133.9,165.28
2023-08-30,349.1,187.73,374.88,449.51,22.42,82.74,88.82,34.54,108.36,173.53,73.1,37.21,63.65,135.25,169.14
2023-08-31,350.92,189.2,376.94,451.65,21.9,83.07,89.19,34.61,108.9,175.21,72.86,37.27,63.82,134.84,170.29
2023-09-01,349.93,190.07,380.4,453.17,21.17,83.68,89.9,34.59,108.98,176.76,73.0,37.25,63.29,134.24,171.68
2023-09-05,349.08,189.65,376.77,450.73,21.3,83.69,91.25,34.65,108.61,175.76,72.01,36.94,62.6,133.64,169.37
2023-09-06,346.45,187.06,377.28,448.4,21.42,81.98,91.04,34.25,106.66,176.14,71.44,36.62,61.77,132.03,168.9
2023-09-07,344.46,185.14,370.21,443.11,22.46,81.76,91.44,34.18,106.11,171.71,71.57,36.53,62.35,131.87,166.5
2023-09-08,345.77,184.56,372.01,444.9,21.64,81.56,91.6,34.26,106.2,172.42,71.64,36.93,62.74,131.78,168.52
2023-09-11,348.02,185.26,375.66,448.24,20.91,82.33,92.72,34.46,105.89,174.31,71.8,36.66,63.11,132.0,171.26
2023-09-12,346.64,184.04,375.27,446.95,21.0,81.88,91.82,34.45,105.12,172.24,72.36,36.57,63.43,132.57,172.67
2023-09-13,347.56,184.5,373.03,446.22,20.76,81.92,93.07,34.85,105.14,170.47,71.82,36.66,63.55,132.48,172.26
2023-09-14,348.66,184.53,375.99,449.07,20.24,82.33,93.24,34.93,105.22,172.02,72.12,36.57,64.68,133.57,173.65
2023-09-15,348.26,184.79,375.91,447.14,20.0374,82.4,92.5,34.78,105.21,171.59,72.5,36.79,65.11,132.92,173.98
2023-09-18,346.28,183.7,369.32,443.05,20.94,81.22,92.28,34.63,104.57,168.05,71.8,36.5,64.46,131.86,171.0
2023-09-19,345.47,182.49,369.32,442.68,20.53,80.93,92.8,34.8,104.43,168.63,71.42,36.18,64.32,131.23,168.74
2023-09-20,346.04,182.4,370.95,444.01,20.08,81.22,90.8,34.85,104.85,169.72,71.57,36.25,64.28,132.14,169.32
2023-09-21,343.17,178.5,360.8,435.7,22.16,79.52,91.02,34.37,103.46,164.85,71.38,35.84,64.03,131.32,164.98
2023-09-22,340.69,177.56,359.63,432.45,22.72,78.66,89.83,33.97,101.95,164.78,70.54,34.8,63.13,130.25,163.52
2023-09-25,338.73,175.69,356.93,429.17,23.53,78.07,89.07,33.59,101.35,163.99,69.92,34.4,62.92,130.02,160.27
2023-09-26,337.87,175.5,356.99,429.09,23.42,78.51,89.65,33.49,101.64,163.86,69.59,34.25,62.94,130.26,160.45
2023-09-27,336.88,175.45,355.38,427.09,24.31,78.24,91.03,33.38,101.35,162.75,69.27,34.04,61.19,129.99,159.39
2023-09-28,335.32,176.09,354.11,425.48,23.99,77.98,91.75,33.27,101.42,161.45,68.9,33.77,60.36,129.32,157.78
2023-09-29,338.78,178.97,361.54,431.67,22.01,79.43,92.11,33.64,102.54,164.98,69.23,34.47,59.34,130.0,162.46
2023-10-02,334.29,176.33,358.54,426.62,23.44,78.24,90.27,33.06,101.09,164.01,68.65,33.94,58.59,128.33,160.02
2023-10-03,332.84,172.95,358.78,425.06,24.01,76.72,88.38,32.73,100.04,164.75,68.14,33.27,55.75,127.93,159.87
2023-10-04,330.13,171.01,355.77,422.07,25.15,78.1,87.21,32.38,99.66,163.01,68.02,33.06,57.13,127.53,157.96
2023-10-05,330.82,170.8,359.74,424.36,24.24,78.01,84.52,32.52,99.87,164.9,68.26,33.21,56.63,128.25,160.07
2023-10-06,330.35,170.37,355.65,421.97,24.71,77.06,85.22,32.62,99.04,164.0,66.75,33.16,55.75,128.3,157.81
2023-10-09,332.95,171.84,362.3,427.58,24.43,77.54,88.03,32.74,101.17,167.19,66.42,33.37,57.15,129.65,158.67
2023-10-10,337.2,174.31,366.9,432.94,23.08,78.53,88.67,33.16,102.77,169.21,67.28,33.97,57.82,130.42,161.03
2023-10-11,338.19,176.12,369.94,435.64,22.25,79.24,87.79,33.4,103.25,169.87,67.71,34.4,58.94,131.24,163.2
2023-10-12,338.77,175.88,371.73,436.95,21.88,79.45,88.49,33.45,103.92,171.07,67.15,34.7,59.26,130.6,163.15
2023-10-13,337.48,172.35,370.57,435.21,22.55,78.32,89.09,33.35,102.77,171.42,66.34,34.53,59.03,129.86,161.58
2023-10-16,338.77,171.74,366.62,433.82,24.37,78.22,90.17,33.46,102.67,168.91,67.19,34.55,59.42,130.71,159.83
2023-10-17,338.33,171.94,365.81,432.81,23.76,77.83,89.99,33.41,102.37,168.11,67.22,34.42,59.4,130.54,160.07
2023-10-18,339.74,173.64,365.67,434.19,24.09,78.65,91.5,33.55,102.47,168.27,68.06,34.28,59.69,131.17,160.69
